[XP-T-004#P001] 职业规划
[XP-T-004#P516] 但是，中国的低线城市可能是2015年，这也是为什么拼多多上很多的产品，可能北京的四环以内的人不会买。啊，就早期拼多多在做的时候，但是对于中国第一线城市的老百姓来讲，哇，这都是没有见过的新鲜物，对吧？注意哦，现在就是2022年。时间是一样的，但是由于我们空间足够大，扭曲了世界，
[XP-T-004#P517] 在中国是有2015年的地方的。那大家是可以用时光穿梭的方式打回去，然后重新把已经成功的模式再复刻一遍。仍然去判断的是，什么叫经济基础的情况啊？2015年的北京做的这个事情，如果2015年的经济基础。能够推广到现在的中国第一线城市的2022年的经济情况，这件事情是完全能做的。对吧，所以时间上可以复制，就是在不同级别的城市上进行复制的效能，这个效率会特别高。所以大家能想到，为什么全世界最顶尖级的零售品牌一定要进中国？
[XP-T-004#P518] 因为他进中国先进北上广深捞一批，再来往下开到新一线城市，再往下开到所有的省会城市，再往下开到中国的中西部城市。它有大量的空间，可以去复制，你要知道现在在中国的很多中西部的低线城市是没有星巴克的，对吧？那你瑞幸为什么会说自己有这么大的想象空间，就是在这个道理，而且中国现在什么做的很好，基础设施建设做的很好。你别看这个地方，可能是一个西部的城市，但是它有高铁，
[XP-T-004#P519] 它也有机场人才的流动，拉起来了人的需求也拉起来了，人的收入也拉起来了。做起事情来，那就非常的容易，所以我们既可以做空间复制，也可以做时间复制，把我在大城市学到的东西。我的优势找到一个低线城市去放这个电对吧？所以这套路径大家可以去思考一下，是一种。分析模式啊，讲城市的聚集效应的模式，第二，我们要谈不同的城市，
[XP-T-004#P520] 它的产业结构和岗位之间。也是有区别的，你会发现中国的一线城市，尤其是北上广深的这样的城市，它有大量的第三产业，也就是说我们类似讲的服务业。啊，注意服务业不仅是餐馆儿哈金融服务业，也是服务业，我们现在互联网本质上也是生活类消费服务业。只要不是工业和农业，都可以叫第三产业。一线城市有大量的第三产业，而且第三产业的占比非常高。啊，
[XP-T-004#P521] 其实你可以看到，比如说上海。大量的金融业啊，因为它也是剧情聚集效应对吧，那你再看世界范围内纽约，它也是典型的第三产业，甚至美国整个这个国家第三产业的占比也非常大。对吧，发达国家和高收入城市都有一个特点，叫做大量的第三产业，为什么？因为第三产业的背后是知识聚集。okay，第二产业大量的是什么？是设备聚集。
[XP-T-004#P522] 和劳动力聚集啊，当然看这种不断的升级会升，有的时候AI啊，智能制造啊，上去了，那就可能是设备聚集。而三线城市123线城市的第一产业sorry不是这个，第三产业是大量的劳动力聚集。对吧，所以二三线城市你发现一二产业非常活跃，对吧？当然现在的农业啊，大家也大量的在采用这种智能化的模式。但是不得不说，很多时候会出现错配，
[XP-T-004#P523] 它的错配来自于哪儿呢？大家都知道，中国的顶尖级高校都在一线城市。顶尖级高校的学生有接近40%，是从二三线城市考进来的。那么，也就意味着中国最顶尖级的人才在高校接受培训之后，他们的第一落脚点都会在一线城市，而他们的就业方向大概率都是进入第三产业。而因为他们进入了第三产业，你会发现他们回到二三线城市的时候找不到合适的岗位。啊，这也是为什么很多人回到三线城市啊什么的，低线城市时候会去到当地的银行工作啊，因为银行是低线城市为数不多的第三产业。
[XP-T-004#P524] 对吧，但是你比如说你学的是互联网啊，学的是编程，你回到可能像夏老师一样是小镇青年啊，从贵州出来的。我回到我老家，我我去教英语，我觉得还可以，但是我教不了shakespeare了，我可能得教这个中高考了，对吧？所以你就会发现，二三线城市很多时候不是年轻人不想回，而是当这些在一线城市的年轻人待久了之后。他回到二三线城市，
[XP-T-004#P525] 发现他没有相应的岗位了，他没有相应的行业了。对吧，但是呢，大家会发现很多的低线城市，它的经济支柱叫财政性经济，什么意思呢？主要的消费人群是公务员。啊，公园也算第三产业啊，公园还有哪些呢？企事业单位。啊，比如说老师对吧？或者说当地的一些类似像呃公路对吧？
[XP-T-004#P526] 交通局啊，收费站啊，甚至都很赚钱对吧？唉，这一些本身他们就是吃财政的，这个拨款的这一批人，然后呢，他们的购买力也足够，为什么因为低线城市的房价低，对吧？所以针对他们形成的简易版的第三产业是很有机会的，举个例子，有哪些教育？休闲娱乐。还有我们说的，
[XP-T-004#P527] 比如说像医疗。注意是康养型医疗啊，不是治大病的那种，中国人对于医疗啊，治大病还是去省会城市或者是区域的顶级医院，还有什么呢？比如说我们讲的餐饮。啊，这一些都是有的，而且你会发现它还有一个外输性的，有一些机会外输性经济的机会。在哪儿呢？旅游有些地方旅游业是有非常好的资源的，对吧啊？所以你可以看到很多地方，
[XP-T-004#P528] 它的是财政性经济，还有一些呢，是资源性经济。比如说有能源，有煤诶，它也会附着一些基础型的第三产业，带不出去的一些第三产业，对吧？所以如果要回乡就业，这一些机会是非常好的啊，但是你会发现回乡就业难啊，一是无岗位。第二就是靠关系，所以很多人想去考编，对吧？
[XP-T-004#P529] 很多人想回乡考编呀啊，我给你们的建议是，如果有关系就去考啊，没关系呢，再权衡权衡对吧？但是回乡就业虽然难，但回乡创业机会非常大啊，为什么？因为第三产业的本质就是服务第一和第二产业。只要我知道这些，当地的它整体的资源效能。啊，它主要的这个经济有钱人是聚集哪一类？我围绕它去展开第三产业就行了。对吧，
[XP-T-004#P530] 第二，现在的物流很便利，你会发现你可以做贸易，你可以做旅游。你可以做民宿，对吧？贸易这种东西，比如说农产品贸易，新农业啊，之前这个何帆老师讲这个。中国经济报告的时候说过。呃，很多大城市的年轻人有一个回到新疆去养这个多肉啊，回到宁夏去养这个植物养多肉，然后在淘宝上卖。
[XP-T-004#P531] 很棒啊，生活也很惬意，然后呢？收入其实不比大城市少啊，另外还有市场很广阔，本地美好生活对吧？你看这些是不都是本地美好生活？而相反，你可以再把大城市的很多的商业模式，你给它搬回来。开个咖啡店，未必不在当地能火呢，对不对？然后与此同时，你还可以做大量的在线协同啊，
[XP-T-004#P532] 很多现在的淘宝店未必你需要开在北上广深。唉，你完全可以开在你的家乡，然后对他们进行在线的培训啊，这样的模式甚至呢，你可以把市场品牌团队。放在北上广深，但是我把生产团队，如果你这个生产并不是需要高高精尖科技的，你可以放在啊这个中国的低线城市。总之，现在回乡创业是有大好机会的啊，回乡创业是有大好机会的，但是你一定要去吃地方财政的这个考编。会比较难啊，
[XP-T-004#P533] 好，这是我们讲的产业结构和这个行业也好，或者说和城市也好之间的关系。那好，再来看一个逃不开的话题。啊，如果你留在大城市，这个肯定房价很贵，没有那么多钱可以花了，对吧？呃，为什么我们要去判断支付力，因为支付力有两类，第一类是花销。花销上如果你做的好，
[XP-T-004#P534] 就会变成投资，投资其中的一类，能放大你的职场优势，对吧？能帮你积累财富，第二一点支付力当中，甚至这个花销还能帮你买时间，你有了时间可以去干别的事情。啊，如果你没钱，这个支付力不够，你可能要投更多的时间去赚相同的钱，对吧啊？第二支付力直接决定的一件事情。就是它的第三产业效能。
